Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,,Location.Country,Death
7,7,2020,349,12,Armenia,ARM,,,
7,7,2020,0,0,Aruba,ABW,,,
7,7,2020,137,2,Australia,AUS,,,
7,7,2020,57,0,Austria,AUT,,,
7,7,2020,513,8,Azerbaijan,AZE,,,
7,7,2020,0,0,Bahamas,BHS,,,
7,7,2020,454,1,Bahrain,BHR,,,
7,7,2020,3201,44,Bangladesh,BGD,,,
7,7,2020,0,0,Barbados,BRB,,,
7,7,2020,250,6,Belarus,BLR,,,
7,7,2020,112,1,Belgium,BEL,,,
7,7,2020,0,0,Belize,BLZ,,,
7,7,2020,0,0,Benin,BEN,,,
7,7,2020,0,0,Bermuda,BMU,,,
7,7,2020,0,0,Bhutan,BTN,,,
7,7,2020,1212,42,Bolivia,BOL,,,
7,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,,,
7,7,2020,64,3,Bosnia_and_Herzegovina,BIH,,,
7,7,2020,0,0,Botswana,BWA,,,
7,7,2020,20229,620,Brazil,BRA,,,
7,7,2020,0,0,British_Virgin_Islands,VGB,,,
7,7,2020,0,0,Brunei_Darussalam,BRN,,,
7,7,2020,174,4,Bulgaria,BGR,,,
7,7,2020,13,0,Burkina_Faso,BFA,,,
7,7,2020,0,0,Burundi,BDI,,,
7,7,2020,0,0,Cambodia,KHM,,,
7,7,2020,326,2,Cameroon,CMR,,,
7,7,2020,399,9,Canada,CAN,,,
7,7,2020,12,0,Cape_Verde,CPV,,,
7,7,2020,0,0,Cayman_Islands,CYM,,,
7,7,2020,64,4,Central_African_Republic,CAF,,,
7,7,2020,0,0,Chad,TCD,,,
7,7,2020,3025,76,Chile,CHL,,,
7,7,2020,25,0,China,CHN,,,
7,7,2020,3171,146,Colombia,COL,,,
7,7,2020,0,0,Comoros,COM,,,
7,7,2020,0,0,Congo,COG,,,
7,7,2020,245,4,Costa_Rica,CRI,,,
7,7,2020,194,1,Cote_dIvoire,CIV,,,
7,7,2020,69,0,Croatia,HRV,,,
7,7,2020,8,0,Cuba,CUB,,,
7,7,2020,0,0,Curasao,CUW,,,
7,7,2020,1,0,Cyprus,CYP,,,
7,7,2020,51,2,Czechia,CZE,,,
7,7,2020,22,1,Democratic_Republic_of_the_Congo,COD,,,
7,7,2020,46,1,Denmark,DNK,,,
7,7,2020,30,0,Djibouti,DJI,,,
7,7,2020,0,0,Dominica,DMA,,,
7,7,2020,703,10,Dominican_Republic,DOM,,,
7,7,2020,422,40,Ecuador,ECU,,,
7,7,2020,969,79,Egypt,EGY,,,
7,7,2020,250,6,El_Salvador,SLV,,,
7,7,2020,0,0,Equatorial_Guinea,GNQ,,,
7,7,2020,0,0,Eritrea,ERI,,,
7,7,2020,1,0,Estonia,EST,,,
7,7,2020,23,0,Eswatini,SWZ,,,
7,7,2020,540,13,Ethiopia,ETH,,,
7,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
7,7,2020,0,0,Faroe_Islands,FRO,,,
7,7,2020,1,0,Fiji,FJI,,,
7,7,2020,3,0,Finland,FIN,,,
7,7,2020,1375,27,France,FRA,,,
7,7,2020,0,0,French_Polynesia,PYF,,,
7,7,2020,123,2,Gabon,GAB,,,
7,7,2020,4,1,Gambia,GMB,,,
7,7,2020,5,0,Georgia,GEO,,,
7,7,2020,390,8,Germany,DEU,,,
7,7,2020,992,7,Ghana,GHA,,,
7,7,2020,1,0,Gibraltar,GIB,,,
7,7,2020,43,0,Greece,GRC,,,
7,7,2020,0,0,Greenland,GRL,,,
7,7,2020,0,0,Grenada,GRD,,,
7,7,2020,2,0,Guam,GUM,,,
7,7,2020,724,34,Guatemala,GTM,,,
7,7,2020,0,0,Guernsey,GGY,,,
7,7,2020,26,0,Guinea,GIN,,,
7,7,2020,0,0,Guinea_Bissau,GNB,,,
7,7,2020,5,1,Guyana,GUY,,,
7,7,2020,38,0,Haiti,HTI,,,
7,7,2020,0,0,Holy_See,VAT,,,
7,7,2020,722,17,Honduras,HND,,,
7,7,2020,6,0,Hungary,HUN,,,
7,7,2020,2,0,Iceland,ISL,,,
7,7,2020,22252,467,India,IND,,,
7,7,2020,1209,70,Indonesia,IDN,,,
7,7,2020,2613,160,Iran,IRN,,,
7,7,2020,1796,94,Iraq,IRQ,,,
7,7,2020,4,0,Ireland,IRL,,,
7,7,2020,0,0,Isle_of_Man,IMN,,,
7,7,2020,1228,7,Israel,ISR,,,
7,7,2020,208,8,Italy,ITA,,,
7,7,2020,5,0,Jamaica,JAM,,,
7,7,2020,206,1,Japan,JPN,,,
7,7,2020,5,0,Jersey,JEY,,,
7,7,2020,3,0,Jordan,JOR,,,
7,7,2020,1109,76,Kazakhstan,KAZ,,,
7,7,2020,181,4,Kenya,KEN,,,
7,7,2020,152,9,Kosovo,XKX,,,
7,7,2020,703,5,Kuwait,KWT,,,
7,7,2020,450,7,Kyrgyzstan,KGZ,,,
7,7,2020,0,0,Laos,LAO,,,
7,7,2020,3,0,Latvia,LVA,,,
7,7,2020,12,0,Lebanon,LBN,,,
7,7,2020,12,0,Lesotho,LSO,,,
7,7,2020,17,2,Liberia,LBR,,,
7,7,2020,57,5,Libya,LBY,,,
7,7,2020,1,0,Liechtenstein,LIE,,,
7,7,2020,5,0,Lithuania,LTU,,,
7,7,2020,20,0,Luxembourg,LUX,,,
7,7,2020,522,4,Madagascar,MDG,,,
7,7,2020,76,0,Malawi,MWI,,,
7,7,2020,10,0,Malaysia,MYS,,,
7,7,2020,23,1,Maldives,MDV,,,
7,7,2020,1,0,Mali,MLI,,,
7,7,2020,0,0,Malta,MLT,,,
7,7,2020,0,0,Mauritania,MRT,,,
7,7,2020,1,0,Mauritius,MUS,,,
7,7,2020,7786,480,Mexico,MEX,,,
7,7,2020,92,10,Moldova,MDA,,,
7,7,2020,0,0,Monaco,MCO,,,
7,7,2020,0,0,Mongolia,MNG,,,
7,7,2020,60,0,Montenegro,MNE,,,
7,7,2020,0,0,Montserrat,MSF,,,
7,7,2020,114,0,Morocco,MAR,,,
7,7,2020,25,0,Mozambique,MOZ,,,
7,7,2020,3,0,Myanmar,MMR,,,
7,7,2020,73,0,Namibia,NAM,,,
7,7,2020,180,1,Nepal,NPL,,,
7,7,2020,36,1,Netherlands,NLD,,,
7,7,2020,0,0,New_Caledonia,NCL,,,
7,7,2020,3,0,New_Zealand,NZL,,,
7,7,2020,0,0,Nicaragua,NIC,,,
7,7,2020,0,0,Niger,NER,,,
7,7,2020,575,9,Nigeria,NGA,,,
7,7,2020,76,5,North_Macedonia,MKD,,,
7,7,2020,0,0,Northern_Mariana_Islands,MNP,,,
7,7,2020,35,0,Norway,NOR,,,
7,7,2020,1557,5,Oman,OMN,,,
7,7,2020,2691,77,Pakistan,PAK,,,
7,7,2020,328,1,Palestine,PSE,,,
7,7,2020,1185,23,Panama,PAN,,,
7,7,2020,0,0,Papua_New_Guinea,PNG,,,
7,7,2020,29,0,Paraguay,PRY,,,
7,7,2020,2985,183,Peru,PER,,,
7,7,2020,4503,13,Philippines,PHL,,,
7,7,2020,205,4,Poland,POL,,,
7,7,2020,232,6,Portugal,PRT,,,
7,7,2020,669,0,Puerto_Rico,PRI,,,
7,7,2020,546,5,Qatar,QAT,,,
7,7,2020,250,18,Romania,ROU,,,
7,7,2020,6611,135,Russia,RUS,,,
7,7,2020,8,0,Rwanda,RWA,,,
7,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,,,
7,7,2020,0,0,Saint_Lucia,LCA,,,
7,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,,,
7,7,2020,0,0,San_Marino,SMR,,,
7,7,2020,1,0,Sao_Tome_and_Principe,STP,,,
7,7,2020,4207,52,Saudi_Arabia,SAU,,,
7,7,2020,78,3,Senegal,SEN,,,
7,7,2020,289,6,Serbia,SRB,,,
7,7,2020,70,0,Seychelles,SYC,,,
7,7,2020,0,0,Sierra_Leone,SLE,,,
7,7,2020,319,0,Singapore,SGP,,,
7,7,2020,0,0,Sint_Maarten,SXM,,,
7,7,2020,1,0,Slovakia,SVK,,,
7,7,2020,16,0,Slovenia,SVN,,,
7,7,2020,9,0,Somalia,SOM,,,
7,7,2020,8971,111,South_Africa,ZAF,,,
7,7,2020,90,2,South_Korea,KOR,,,
7,7,2020,57,2,South_Sudan,SSD,,,
7,7,2020,341,4,Spain,ESP,,,
7,7,2020,2,0,Sri_Lanka,LKA,,,
7,7,2020,0,0,Sudan,SDN,,,
7,7,2020,20,0,Suriname,SUR,,,
7,7,2020,251,15,Sweden,SWE,,,
7,7,2020,46,0,Switzerland,CHE,,,
7,7,2020,14,1,Syria,SYR,,,
7,7,2020,0,0,Taiwan,CNG1925,,,
7,7,2020,49,0,Tajikistan,TJK,,,
7,7,2020,0,0,Thailand,THA,,,
7,7,2020,0,0,Timor_Leste,TLS,,,
7,7,2020,0,0,Togo,TGO,,,
7,7,2020,0,0,Trinidad_and_Tobago,TTO,,,
7,7,2020,11,0,Tunisia,TUN,,,
7,7,2020,1086,16,Turkey,TUR,,,
7,7,2020,2,0,Turks_and_Caicos_islands,TCA,,,
7,7,2020,14,0,Uganda,UGA,,,
7,7,2020,543,13,Ukraine,UKR,,,
7,7,2020,528,1,United_Arab_Emirates,ARE,,,
7,7,2020,555,11,United_Kingdom,GBR,,,
7,7,2020,0,0,United_Republic_of_Tanzania,TZA,,,
7,7,2020,49990,359,United_States_of_America,USA,,,
7,7,2020,4,0,United_States_Virgin_Islands,VIR,,,
7,7,2020,4,1,Uruguay,URY,,,
7,7,2020,316,3,Uzbekistan,UZB,,,
7,7,2020,242,4,Venezuela,VEN,,,
7,7,2020,14,0,Vietnam,VNM,,,
7,7,2020,0,0,Western_Sahara,ESH,,,
7,7,2020,25,7,Yemen,YEM,,,
7,7,2020,0,0,Zambia,ZMB,,,
7,7,2020,18,1,Zimbabwe,ZWE,,,
8,7,2020,210,16,Afghanistan,AFG,,,
8,7,2020,74,2,Albania,ALB,,,
8,7,2020,475,9,Algeria,DZA,,,
8,7,2020,0,0,Andorra,AND,,,
8,7,2020,0,0,Angola,AGO,,,
8,7,2020,0,0,Anguilla,AIA,,,
8,7,2020,0,0,Antigua_and_Barbuda,ATG,,,
8,7,2020,2632,79,Argentina,ARG,,,
8,7,2020,535,18,Armenia,ARM,,,
8,7,2020,0,0,Aruba,ABW,,,
8,7,2020,169,0,Australia,AUS,,,
8,7,2020,89,0,Austria,AUT,,,
8,7,2020,537,7,Azerbaijan,AZE,,,
8,7,2020,0,0,Bahamas,BHS,,,
8,7,2020,500,0,Bahrain,BHR,,,
8,7,2020,3027,55,Bangladesh,BGD,,,
8,7,2020,0,0,Barbados,BRB,,,
8,7,2020,199,7,Belarus,BLR,,,
8,7,2020,99,3,Belgium,BEL,,,
8,7,2020,0,0,Belize,BLZ,,,
8,7,2020,0,0,Benin,BEN,,,
8,7,2020,2,0,Bermuda,BMU,,,
8,7,2020,0,0,Bhutan,BTN,,,
8,7,2020,1036,54,Bolivia,BOL,,,
8,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,,,
8,7,2020,161,10,Bosnia_and_Herzegovina,BIH,,,
8,7,2020,39,0,Botswana,BWA,,,
8,7,2020,45305,1254,Brazil,BRA,,,
8,7,2020,0,0,British_Virgin_Islands,VGB,,,
8,7,2020,0,0,Brunei_Darussalam,BRN,,,
8,7,2020,188,4,Bulgaria,BGR,,,
8,7,2020,3,0,Burkina_Faso,BFA,,,
8,7,2020,0,0,Burundi,BDI,,,
8,7,2020,0,0,Cambodia,KHM,,,
8,7,2020,879,29,Cameroon,CMR,,,
8,7,2020,232,18,Canada,CAN,,,
8,7,2020,36,1,Cape_Verde,CPV,,,
8,7,2020,0,0,Cayman_Islands,CYM,,,
8,7,2020,38,0,Central_African_Republic,CAF,,,
8,7,2020,1,0,Chad,TCD,,,
8,7,2020,2462,50,Chile,CHL,,,
8,7,2020,21,0,China,CHN,,,
8,7,2020,4213,149,Colombia,COL,,,
8,7,2020,2,0,Comoros,COM,,,
8,7,2020,0,0,Congo,COG,,,
8,7,2020,245,0,Costa_Rica,CRI,,,
8,7,2020,0,0,Cote_dIvoire,CIV,,,
8,7,2020,52,0,Croatia,HRV,,,
8,7,2020,15,0,Cuba,CUB,,,
8,7,2020,0,0,Curasao,CUW,,,
8,7,2020,1,0,Cyprus,CYP,,,
8,7,2020,119,1,Czechia,CZE,,,
8,7,2020,228,0,Democratic_Republic_of_the_Congo,COD,,,
8,7,2020,10,2,Denmark,DNK,,,
8,7,2020,56,0,Djibouti,DJI,,,
8,7,2020,0,0,Dominica,DMA,,,
8,7,2020,302,17,Dominican_Republic,DOM,,,
8,7,2020,865,52,Ecuador,ECU,,,
8,7,2020,1057,67,Egypt,EGY,,,
8,7,2020,280,6,El_Salvador,SLV,,,
8,7,2020,0,0,Equatorial_Guinea,GNQ,,,
8,7,2020,0,0,Eritrea,ERI,,,
8,7,2020,1,0,Estonia,EST,,,
8,7,2020,45,1,Eswatini,SWZ,,,
8,7,2020,280,3,Ethiopia,ETH,,,
8,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
8,7,2020,1,0,Faroe_Islands,FRO,,,
8,7,2020,0,0,Fiji,FJI,,,
8,7,2020,1,0,Finland,FIN,,,
8,7,2020,475,13,France,FRA,,,
8,7,2020,0,0,French_Polynesia,PYF,,,
8,7,2020,0,0,Gabon,GAB,,,
8,7,2020,0,0,Gambia,GMB,,,
8,7,2020,5,0,Georgia,GEO,,,
8,7,2020,397,12,Germany,DEU,,,
8,7,2020,891,0,Ghana,GHA,,,
8,7,2020,0,0,Gibraltar,GIB,,,
8,7,2020,27,1,Greece,GRC,,,
8,7,2020,0,0,Greenland,GRL,,,
8,7,2020,0,0,Grenada,GRD,,,
8,7,2020,0,0,Guam,GUM,,,
8,7,2020,815,23,Guatemala,GTM,,,
8,7,2020,0,0,Guernsey,GGY,,,
8,7,2020,61,0,Guinea,GIN,,,
8,7,2020,25,0,Guinea_Bissau,GNB,,,
8,7,2020,7,0,Guyana,GUY,,,
8,7,2020,61,4,Haiti,HTI,,,
8,7,2020,0,0,Holy_See,VAT,,,
8,7,2020,763,21,Honduras,HND,,,
8,7,2020,16,0,Hungary,HUN,,,
8,7,2020,1,0,Iceland,ISL,,,
8,7,2020,22752,482,India,IND,,,
8,7,2020,1268,68,Indonesia,IDN,,,
8,7,2020,2637,200,Iran,IRN,,,
8,7,2020,2426,118,Iraq,IRQ,,,
8,7,2020,7,2,Ireland,IRL,,,
8,7,2020,0,0,Isle_of_Man,IMN,,,
8,7,2020,1036,4,Israel,ISR,,,
8,7,2020,137,30,Italy,ITA,,,
8,7,2020,8,0,Jamaica,JAM,,,
8,7,2020,193,2,Japan,JPN,,,
8,7,2020,0,0,Jersey,JEY,,,
8,7,2020,2,0,Jordan,JOR,,,
8,7,2020,1376,0,Kazakhstan,KAZ,,,
8,7,2020,183,3,Kenya,KEN,,,
8,7,2020,195,4,Kosovo,XKX,,,
8,7,2020,601,4,Kuwait,KWT,,,
8,7,2020,345,13,Kyrgyzstan,KGZ,,,
8,7,2020,0,0,Laos,LAO,,,
8,7,2020,7,0,Latvia,LVA,,,
8,7,2020,22,0,Lebanon,LBN,,,
8,7,2020,0,0,Lesotho,LSO,,,
8,7,2020,26,2,Liberia,LBR,,,
8,7,2020,136,3,Libya,LBY,,,
8,7,2020,0,0,Liechtenstein,LIE,,,
8,7,2020,3,0,Lithuania,LTU,,,
8,7,2020,61,0,Luxembourg,LUX,,,
8,7,2020,222,0,Madagascar,MDG,,,
8,7,2020,59,5,Malawi,MWI,,,
8,7,2020,6,0,Malaysia,MYS,,,
8,7,2020,10,0,Maldives,MDV,,,
8,7,2020,17,0,Mali,MLI,,,
8,7,2020,1,0,Malta,MLT,,,
8,7,2020,0,0,Mauritania,MRT,,,
8,7,2020,0,0,Mauritius,MUS,,,
8,7,2020,7827,895,Mexico,MEX,,,
8,7,2020,235,8,Moldova,MDA,,,
8,7,2020,0,0,Monaco,MCO,,,
8,7,2020,0,0,Mongolia,MNG,,,
8,7,2020,66,3,Montenegro,MNE,,,
8,7,2020,0,0,Montserrat,MSF,,,
8,7,2020,0,0,Morocco,MAR,,,
8,7,2020,28,0,Mozambique,MOZ,,,
8,7,2020,0,0,Myanmar,MMR,,,
8,7,2020,54,0,Namibia,NAM,,,
8,7,2020,0,0,Nepal,NPL,,,
8,7,2020,37,4,Netherlands,NLD,,,
8,7,2020,0,0,New_Caledonia,NCL,,,
8,7,2020,1,0,New_Zealand,NZL,,,
8,7,2020,327,8,Nicaragua,NIC,,,
8,7,2020,1,0,Niger,NER,,,
8,7,2020,503,15,Nigeria,NGA,,,
8,7,2020,118,5,North_Macedonia,MKD,,,
8,7,2020,0,0,Northern_Mariana_Islands,MNP,,,
8,7,2020,6,0,Norway,NOR,,,
8,7,2020,1262,6,Oman,OMN,,,
8,7,2020,2980,83,Pakistan,PAK,,,
8,7,2020,306,1,Palestine,PSE,,,
8,7,2020,957,29,Panama,PAN,,,
8,7,2020,0,0,Papua_New_Guinea,PNG,,,
8,7,2020,46,0,Paraguay,PRY,,,
8,7,2020,3575,180,Peru,PER,,,
8,7,2020,1540,6,Philippines,PHL,,,
8,7,2020,257,7,Poland,POL,,,
8,7,2020,287,9,Portugal,PRT,,,
8,7,2020,129,2,Puerto_Rico,PRI,,,
8,7,2020,600,1,Qatar,QAT,,,
8,7,2020,397,31,Romania,ROU,,,
8,7,2020,6368,198,Russia,RUS,,,
8,7,2020,59,0,Rwanda,RWA,,,
8,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,,,
8,7,2020,0,0,Saint_Lucia,LCA,,,
8,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,,,
8,7,2020,0,0,San_Marino,SMR,,,
8,7,2020,3,0,Sao_Tome_and_Principe,STP,,,
8,7,2020,3392,49,Saudi_Arabia,SAU,,,
8,7,2020,69,1,Senegal,SEN,,,
8,7,2020,299,13,Serbia,SRB,,,
8,7,2020,0,0,Seychelles,SYC,,,
8,7,2020,30,1,Sierra_Leone,SLE,,,
8,7,2020,157,0,Singapore,SGP,,,
8,7,2020,0,0,Sint_Maarten,SXM,,,
8,7,2020,2,0,Slovakia,SVK,,,
8,7,2020,23,0,Slovenia,SVN,,,
8,7,2020,9,0,Somalia,SOM,,,
8,7,2020,10134,192,South_Africa,ZAF,,,
8,7,2020,63,0,South_Korea,KOR,,,
8,7,2020,5,0,South_Sudan,SSD,,,
8,7,2020,383,4,Spain,ESP,,,
8,7,2020,3,0,Sri_Lanka,LKA,,,
8,7,2020,230,14,Sudan,SDN,,,
8,7,2020,0,0,Suriname,SUR,,,
8,7,2020,278,12,Sweden,SWE,,,
8,7,2020,54,0,Switzerland,CHE,,,
8,7,2020,0,0,Syria,SYR,,,
8,7,2020,0,0,Taiwan,CNG1925,,,
8,7,2020,53,0,Tajikistan,TJK,,,
8,7,2020,2,0,Thailand,THA,,,
8,7,2020,0,0,Timor_Leste,TLS,,,
8,7,2020,9,0,Togo,TGO,,,
8,7,2020,0,0,Trinidad_and_Tobago,TTO,,,
8,7,2020,6,0,Tunisia,TUN,,,
8,7,2020,1053,19,Turkey,TUR,,,
8,7,2020,0,0,Turks_and_Caicos_islands,TCA,,,
8,7,2020,18,0,Uganda,UGA,,,
8,7,2020,564,21,Ukraine,UKR,,,
8,7,2020,532,2,United_Arab_Emirates,ARE,,,
8,7,2020,704,54,United_Kingdom,GBR,,,
8,7,2020,0,0,United_Republic_of_Tanzania,TZA,,,
8,7,2020,57473,1174,United_States_of_America,USA,,,
8,7,2020,6,0,United_States_Virgin_Islands,VIR,,,
8,7,2020,5,0,Uruguay,URY,,,
8,7,2020,379,3,Uzbekistan,UZB,,,
8,7,2020,282,3,Venezuela,VEN,,,
8,7,2020,0,0,Vietnam,VNM,,,
8,7,2020,0,0,Western_Sahara,ESH,,,
8,7,2020,7,3,Yemen,YEM,,,
8,7,2020,263,12,Zambia,ZMB,,,
8,7,2020,53,0,Zimbabwe,ZWE,,,
9,7,2020,59,1,Afghanistan,AFG,,,
9,7,2020,68,2,Albania,ALB,,,
9,7,2020,469,10,Algeria,DZA,,,
9,7,2020,0,0,Andorra,AND,,,
9,7,2020,33,2,Angola,AGO,,,
9,7,2020,0,0,Anguilla,AIA,,,
9,7,2020,3,0,Antigua_and_Barbuda,ATG,,,
9,7,2020,2979,52,Argentina,ARG,,,
9,7,2020,526,14,Armenia,ARM,,,
9,7,2020,0,0,Aruba,ABW,,,
9,7,2020,131,0,Australia,AUS,,,
9,7,2020,101,0,Austria,AUT,,,
9,7,2020,542,9,Azerbaijan,AZE,,,
9,7,2020,2,0,Bahamas,BHS,,,
9,7,2020,610,2,Bahrain,BHR,,,
9,7,2020,3489,46,Bangladesh,BGD,,,
9,7,2020,0,0,Barbados,BRB,,,
9,7,2020,221,7,Belarus,BLR,,,
9,7,2020,137,1,Belgium,BEL,,,
9,7,2020,0,0,Belize,BLZ,,,
9,7,2020,86,2,Benin,BEN,,,
9,7,2020,1,0,Bermuda,BMU,,,
9,7,2020,0,0,Bhutan,BTN,,,
9,7,2020,1439,47,Bolivia,BOL,,,
9,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,,,
9,7,2020,250,1,Bosnia_and_Herzegovina,BIH,,,
9,7,2020,0,0,Botswana,BWA,,,
9,7,2020,44571,1223,Brazil,BRA,,,
9,7,2020,0,0,British_Virgin_Islands,VGB,,,
9,7,2020,0,0,Brunei_Darussalam,BRN,,,
9,7,2020,240,5,Bulgaria,BGR,,,
9,7,2020,2,0,Burkina_Faso,BFA,,,
9,7,2020,0,0,Burundi,BDI,,,
9,7,2020,0,0,Cambodia,KHM,,,
9,7,2020,0,0,Cameroon,CMR,,,
9,7,2020,267,26,Canada,CAN,,,
9,7,2020,43,0,Cape_Verde,CPV,,,
9,7,2020,0,0,Cayman_Islands,CYM,,,
9,7,2020,38,0,Central_African_Republic,CAF,,,
9,7,2020,0,0,Chad,TCD,,,
9,7,2020,2064,139,Chile,CHL,,,
9,7,2020,33,0,China,CHN,,,
9,7,2020,4144,168,Colombia,COL,,,
9,7,2020,0,0,Comoros,COM,,,
9,7,2020,264,3,Congo,COG,,,
9,7,2020,350,1,Costa_Rica,CRI,,,
9,7,2020,538,3,Cote_dIvoire,CIV,,,
9,7,2020,53,1,Croatia,HRV,,,
9,7,2020,4,0,Cuba,CUB,,,
9,7,2020,0,0,Curasao,CUW,,,
9,7,2020,3,0,Cyprus,CYP,,,
9,7,2020,129,0,Czechia,CZE,,,
9,7,2020,77,2,Democratic_Republic_of_the_Congo,COD,,,
9,7,2020,12,0,Denmark,DNK,,,
9,7,2020,11,0,Djibouti,DJI,,,
9,7,2020,0,0,Dominica,DMA,,,
9,7,2020,1158,8,Dominican_Republic,DOM,,,
9,7,2020,976,27,Ecuador,ECU,,,
9,7,2020,1025,75,Egypt,EGY,,,
9,7,2020,259,6,El_Salvador,SLV,,,
9,7,2020,0,0,Equatorial_Guinea,GNQ,,,
9,7,2020,0,0,Eritrea,ERI,,,
9,7,2020,8,0,Estonia,EST,,,
9,7,2020,82,0,Eswatini,SWZ,,,
9,7,2020,108,1,Ethiopia,ETH,,,
9,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
9,7,2020,0,0,Faroe_Islands,FRO,,,
9,7,2020,2,0,Fiji,FJI,,,
9,7,2020,7,0,Finland,FIN,,,
9,7,2020,663,32,France,FRA,,,
9,7,2020,0,0,French_Polynesia,PYF,,,
9,7,2020,128,0,Gabon,GAB,,,
9,7,2020,2,0,Gambia,GMB,,,
9,7,2020,5,0,Georgia,GEO,,,
9,7,2020,442,12,Germany,DEU,,,
9,7,2020,854,0,Ghana,GHA,,,
9,7,2020,0,0,Gibraltar,GIB,,,
9,7,2020,33,0,Greece,GRC,,,
9,7,2020,0,0,Greenland,GRL,,,
9,7,2020,0,0,Grenada,GRD,,,
9,7,2020,6,0,Guam,GUM,,,
9,7,2020,624,49,Guatemala,GTM,,,
9,7,2020,0,0,Guernsey,GGY,,,
9,7,2020,0,0,Guinea,GIN,,,
9,7,2020,0,0,Guinea_Bissau,GNB,,,
9,7,2020,0,0,Guyana,GUY,,,
9,7,2020,54,6,Haiti,HTI,,,
9,7,2020,0,0,Holy_See,VAT,,,
9,7,2020,550,17,Honduras,HND,,,
9,7,2020,5,0,Hungary,HUN,,,
9,7,2020,0,0,Iceland,ISL,,,
9,7,2020,24879,487,India,IND,,,
9,7,2020,1853,50,Indonesia,IDN,,,
9,7,2020,2691,153,Iran,IRN,,,
9,7,2020,2741,94,Iraq,IRQ,,,
9,7,2020,4,0,Ireland,IRL,,,
9,7,2020,0,0,Isle_of_Man,IMN,,,
9,7,2020,1335,2,Israel,ISR,,,
9,7,2020,193,15,Italy,ITA,,,
9,7,2020,6,0,Jamaica,JAM,,,
9,7,2020,197,1,Japan,JPN,,,
9,7,2020,0,0,Jersey,JEY,,,
9,7,2020,0,0,Jordan,JOR,,,
9,7,2020,1962,0,Kazakhstan,KAZ,,,
9,7,2020,278,2,Kenya,KEN,,,
9,7,2020,183,3,Kosovo,XKX,,,
9,7,2020,762,2,Kuwait,KWT,,,
9,7,2020,361,4,Kyrgyzstan,KGZ,,,
9,7,2020,0,0,Laos,LAO,,,
9,7,2020,7,0,Latvia,LVA,,,
9,7,2020,39,0,Lebanon,LBN,,,
9,7,2020,0,0,Lesotho,LSO,,,
9,7,2020,9,0,Liberia,LBR,,,
9,7,2020,0,0,Libya,LBY,,,
9,7,2020,0,0,Liechtenstein,LIE,,,
9,7,2020,10,0,Lithuania,LTU,,,
9,7,2020,47,0,Luxembourg,LUX,,,
9,7,2020,101,0,Madagascar,MDG,,,
9,7,2020,52,1,Malawi,MWI,,,
9,7,2020,3,0,Malaysia,MYS,,,
9,7,2020,16,1,Maldives,MDV,,,
9,7,2020,10,1,Mali,MLI,,,
9,7,2020,0,0,Malta,MLT,,,
9,7,2020,145,5,Mauritania,MRT,,,
9,7,2020,0,0,Mauritius,MUS,,,
9,7,2020,7401,782,Mexico,MEX,,,
9,7,2020,330,11,Moldova,MDA,,,
9,7,2020,0,0,Monaco,MCO,,,
9,7,2020,7,0,Mongolia,MNG,,,
9,7,2020,53,0,Montenegro,MNE,,,
9,7,2020,0,0,Montserrat,MSF,,,
9,7,2020,442,7,Morocco,MAR,,,
9,7,2020,31,0,Mozambique,MOZ,,,
9,7,2020,2,0,Myanmar,MMR,,,
9,7,2020,54,0,Namibia,NAM,,,
9,7,2020,459,0,Nepal,NPL,,,
9,7,2020,52,3,Netherlands,NLD,,,
9,7,2020,0,0,New_Caledonia,NCL,,,
9,7,2020,3,0,New_Zealand,NZL,,,
9,7,2020,0,0,Nicaragua,NIC,,,
9,7,2020,3,0,Niger,NER,,,
9,7,2020,460,15,Nigeria,NGA,,,
9,7,2020,161,8,North_Macedonia,MKD,,,
9,7,2020,0,0,Northern_Mariana_Islands,MNP,,,
9,7,2020,11,0,Norway,NOR,,,
9,7,2020,1210,9,Oman,OMN,,,
9,7,2020,3359,61,Pakistan,PAK,,,
9,7,2020,475,3,Palestine,PSE,,,
9,7,2020,960,20,Panama,PAN,,,
9,7,2020,0,0,Papua_New_Guinea,PNG,,,
9,7,2020,52,0,Paraguay,PRY,,,
9,7,2020,3633,181,Peru,PER,,,
9,7,2020,2486,5,Philippines,PHL,,,
9,7,2020,277,14,Poland,POL,,,
9,7,2020,443,2,Portugal,PRT,,,
9,7,2020,190,2,Puerto_Rico,PRI,,,
9,7,2020,608,4,Qatar,QAT,,,
9,7,2020,555,18,Romania,ROU,,,
9,7,2020,6562,173,Russia,RUS,,,
9,7,2020,22,0,Rwanda,RWA,,,
